transaction_id,timestamp,amount,sender_age,receiver_type,transaction_type,device_id,location,hour,account_age_days,transactions_last_24h,avg_amount_30d,new_receiver,new_device,failed_attempts,distance_from_usual_location_km,fraud_label
TXN0031302,2026-04-19 16:25:00,2215.06,63.0,Merchant,P2M,DEV07943,Mumbai,16,1836,0,967.32,0,0,1,13.5,0
TXN0031303,2026-04-19 16:30:00,204.18,60.0,Merchant,P2P,DEV02755,Hyderabad,16,198,2,545.8,0,0,0,7.7,0
TXN0031304,2026-04-19 16:35:00,510.69,53.0,Merchant,P2M,DEV02842,Ahmedabad,16,1174,8,901.57,0,0,1,6.7,0
TXN0031305,2026-04-19 16:40:00,789.03,55.0,Merchant,P2P,DEV07616,Hyderabad,16,984,5,480.97,1,0,0,9.4,0
TXN0031306,2026-04-19 16:45:00,1033.83,21.0,Merchant,P2M,DEV03209,Chennai,16,1996,4,946.32,0,0,0,2.1,0
TXN0031307,2026-04-19 16:50:00,103.09,41.0,Merchant,P2M,DEV07309,Bengaluru,16,12,7,298.58,0,0,0,3.1,0
TXN0031308,2026-04-19 16:55:00,241.74,24.0,Person,P2M,DEV09536,Bengaluru,16,1404,5,2478.21,0,0,1,5.6,0
TXN0031309,2026-04-19 17:00:00,835.96,49.0,OnlineShopping,P2M,DEV07591,Delhi,17,3009,5,1346.72,0,0,0,1.3,0
TXN0031310,2026-04-19 17:05:00,2341.1,69.0,Merchant,P2M,DEV04998,Bengaluru,17,503,8,1662.99,0,0,0,0.8,0
TXN0031311,2026-04-19 17:10:00,559.03,39.0,Person,BillPayment,DEV04608,Hyderabad,17,1201,6,743.55,0,0,0,7.1,0
TXN0031312,2026-04-19 17:15:00,436.31,43.0,Merchant,P2P,DEV00041,Pune,17,3197,5,911.98,0,0,0,10.4,0
TXN0031313,2026-04-19 17:20:00,1442.17,68.0,Merchant,P2P,DEV09951,Pune,17,1795,6,821.58,0,0,0,6.4,0
TXN0031314,2026-04-19 17:25:00,612.27,,Person,P2P,DEV08171,Pune,17,1681,2,247.41,0,0,1,4.1,0
TXN0031315,2026-04-19 17:30:00,2051.11,39.0,Person,P2P,DEV05140,Kolkata,17,213,4,436.43,1,1,1,6.2,0
TXN0031316,2026-04-19 17:35:00,681.24,28.0,Person,P2P,DEV01643,Hyderabad,17,1410,3,1405.98,0,0,0,1.5,0
TXN0031317,2026-04-19 17:40:00,278.67,56.0,Person,P2P,DEV01929,Chennai,17,2192,4,1386.97,0,0,2,6.3,0
TXN0031318,2026-04-19 17:45:00,3518.65,27.0,Merchant,P2P,DEV02796,Chennai,17,385,4,1366.19,0,0,3,8.0,0
TXN0031319,2026-04-19 17:50:00,2929.24,27.0,Merchant,Recharge,DEV03273,Hyderabad,17,3456,7,342.83,0,0,0,0.6,0
TXN0031320,2026-04-19 17:55:00,326.93,18.0,Merchant,P2P,DEV02223,Mumbai,17,881,5,519.08,1,0,0,0.2,0
TXN0031321,2026-04-19 18:00:00,1262.61,26.0,Person,P2P,DEV06775,Chennai,18,3469,4,800.76,0,0,0,5.0,0
TXN0031322,2026-04-19 18:05:00,613.12,32.0,Merchant,BillPayment,DEV04210,Pune,18,1789,11,334.2,0,0,0,6.5,0
TXN0031323,2026-04-19 18:10:00,1578.61,37.0,Person,P2M,DEV02340,Mumbai,18,3074,7,711.65,0,0,0,7.1,0
TXN0031324,2026-04-19 18:15:00,354.09,53.0,Merchant,P2P,DEV00368,Hyderabad,18,1286,6,1753.92,0,0,0,5.4,0
TXN0031325,2026-04-19 18:20:00,2032.62,63.0,Person,BillPayment,DEV01999,Ahmedabad,18,1820,12,1179.71,0,0,0,12.4,0
TXN0031326,2026-04-19 18:25:00,2807.89,52.0,Person,P2P,DEV08537,Bengaluru,18,155,5,271.74,0,0,0,2.4,0
TXN0031327,2026-04-19 18:30:00,329.6,18.0,Person,P2P,DEV08814,Ahmedabad,18,2128,11,633.6,0,0,0,29.4,1
TXN0031328,2026-04-19 18:35:00,909.54,55.0,Person,P2P,DEV06916,Pune,18,1600,8,434.87,1,0,0,4.2,0
TXN0031329,2026-04-19 18:40:00,2867.52,65.0,Person,P2M,DEV09058,Mumbai,18,465,3,471.05,0,1,2,1.6,1
TXN0031330,2026-04-19 18:45:00,312.27,54.0,Utility,P2M,DEV04608,Pune,18,15,5,286.02,0,0,0,3.4,0
TXN0031331,2026-04-19 18:50:00,435.46,19.0,Person,P2M,DEV04453,Hyderabad,18,1414,8,665.84,0,0,0,3.9,0
TXN0031332,2026-04-19 18:55:00,1647.43,42.0,Merchant,P2P,DEV01245,Ahmedabad,18,3044,4,481.79,0,1,0,2.0,0
TXN0031333,2026-04-19 19:00:00,723.82,30.0,Merchant,P2P,DEV06820,Ahmedabad,19,2597,6,438.97,0,0,0,19.9,0
TXN0031334,2026-04-19 19:05:00,175.91,66.0,Merchant,P2P,DEV06918,Bengaluru,19,1196,6,906.73,0,0,1,0.4,0
TXN0031335,2026-04-19 19:10:00,617.09,28.0,Merchant,P2M,DEV00239,Bengaluru,19,690,2,731.14,0,0,2,0.5,1
TXN0031336,2026-04-19 19:15:00,4874.03,20.0,Person,P2P,DEV02784,Bengaluru,19,1417,6,749.85,0,0,1,0.1,0
TXN0031337,2026-04-19 19:20:00,6688.36,28.0,Person,P2P,DEV00458,Bengaluru,19,1977,10,877.63,0,0,0,4.8,0
TXN0031338,2026-04-19 19:25:00,449.51,46.0,Person,P2P,DEV04259,Ahmedabad,19,1930,6,1122.63,0,0,0,0.3,0
TXN0031339,2026-04-19 19:30:00,341.02,19.0,OnlineShopping,P2M,DEV03739,Kolkata,19,3177,3,577.02,1,0,1,1.5,0
TXN0031340,2026-04-19 19:35:00,537.66,62.0,Person,P2P,DEV06471,Mumbai,19,301,8,609.57,0,0,0,2.4,0
TXN0031341,2026-04-19 19:40:00,5151.98,39.0,OnlineShopping,Recharge,DEV06660,Bengaluru,19,293,5,515.24,0,0,0,20.6,0
TXN0031342,2026-04-19 19:45:00,1973.04,,Merchant,P2P,DEV08295,Chennai,19,225,6,312.58,0,0,0,7.5,0
TXN0031343,2026-04-19 19:50:00,3675.05,29.0,Person,P2M,DEV01003,Ahmedabad,19,552,7,403.43,0,0,1,3.0,0
TXN0031344,2026-04-19 19:55:00,2307.5,44.0,Person,P2P,DEV08832,Chennai,19,2234,3,504.19,0,0,0,11.7,0
TXN0031345,2026-04-19 20:00:00,227.21,31.0,Utility,P2P,DEV05337,Ahmedabad,20,1749,6,1194.58,0,0,0,3.0,0
TXN0031346,2026-04-19 20:05:00,329.11,54.0,Person,P2P,DEV03407,Chennai,20,2952,7,432.91,0,0,2,4.6,0
TXN0031347,2026-04-19 20:10:00,423.72,38.0,Merchant,P2M,DEV03574,Ahmedabad,20,590,5,704.75,0,0,1,2.8,0
TXN0031348,2026-04-19 20:15:00,504.35,61.0,Utility,P2M,DEV06227,Chennai,20,3138,7,633.82,0,0,0,6.2,0
TXN0031349,2026-04-19 20:20:00,431.35,29.0,Person,P2P,DEV07123,Hyderabad,20,3460,3,892.83,0,0,0,1.0,0
TXN0031350,2026-04-19 20:25:00,484.57,30.0,Person,P2P,DEV04011,Mumbai,20,1550,5,721.19,1,0,0,15.9,0
TXN0031351,2026-04-19 20:30:00,1612.8,54.0,Person,BillPayment,DEV03492,Chennai,20,1977,5,390.24,0,0,0,1.2,0
TXN0031352,2026-04-19 20:35:00,973.63,33.0,Merchant,P2P,DEV05365,Bengaluru,20,2446,7,701.25,0,0,0,2.0,0
TXN0031353,2026-04-19 20:40:00,2878.47,29.0,Person,BillPayment,DEV01515,Mumbai,20,2877,5,620.97,0,0,2,2.2,0
TXN0031354,2026-04-19 20:45:00,1093.43,18.0,Merchant,P2P,DEV03534,Pune,20,447,4,1086.04,0,0,0,3.9,0
TXN0031355,2026-04-19 20:50:00,432.23,32.0,Person,P2M,DEV04118,Mumbai,20,362,6,290.98,0,0,0,27.0,0
TXN0031356,2026-04-19 20:55:00,1026.28,58.0,Person,P2M,DEV09780,Hyderabad,20,3485,1,2078.66,0,0,1,14.1,0
TXN0031357,2026-04-19 21:00:00,187.53,47.0,Merchant,P2P,DEV03179,Kolkata,21,2501,7,1148.13,0,0,0,14.7,0
TXN0031358,2026-04-19 21:05:00,84.22,30.0,Utility,P2P,DEV05598,Hyderabad,21,1107,4,708.67,1,0,0,1.4,0
TXN0031359,2026-04-19 21:10:00,1617.2,35.0,OnlineShopping,P2M,DEV04983,Ahmedabad,21,1042,4,1158.43,0,0,0,16.3,0
TXN0031360,2026-04-19 21:15:00,2353.24,34.0,Person,BillPayment,DEV04322,Delhi,21,343,4,246.4,0,0,0,7.3,0
TXN0031361,2026-04-19 21:20:00,913.58,33.0,Person,P2M,DEV08151,Kolkata,21,2153,6,680.92,0,0,0,1.3,0
TXN0031362,2026-04-19 21:25:00,574.75,20.0,Person,P2M,DEV09439,Chennai,21,2434,7,3811.97,0,0,0,6.3,0
TXN0031363,2026-04-19 21:30:00,222.15,52.0,Utility,P2P,DEV07427,Kolkata,21,3313,6,1086.22,0,0,0,0.5,0
TXN0031364,2026-04-19 21:35:00,2730.29,41.0,OnlineShopping,P2P,DEV09827,Mumbai,21,2088,3,444.28,0,0,0,17.1,0
TXN0031365,2026-04-19 21:40:00,1390.98,37.0,Person,BillPayment,DEV05645,Delhi,21,2185,6,256.5,1,0,0,29.3,0
TXN0031366,2026-04-19 21:45:00,1137.3,64.0,Person,Recharge,DEV08632,Delhi,21,3130,3,1110.66,1,0,0,5.0,0
TXN0031367,2026-04-19 21:50:00,845.91,24.0,Person,P2M,DEV03640,Delhi,21,2883,8,733.77,1,0,0,3.8,0
TXN0031368,2026-04-19 21:55:00,531.48,27.0,Merchant,Recharge,DEV06937,Chennai,21,3340,8,519.05,1,0,0,14.1,0
TXN0031369,2026-04-19 22:00:00,279.21,62.0,Utility,P2P,DEV08722,Kolkata,22,3197,6,553.12,0,0,1,3.5,0
TXN0031370,2026-04-19 22:05:00,1094.38,60.0,Merchant,P2M,DEV00598,Chennai,22,3508,5,492.05,0,0,0,7.3,0
TXN0031371,2026-04-19 22:10:00,496.07,27.0,Merchant,Recharge,DEV03277,Hyderabad,22,3069,4,569.55,0,0,0,11.7,0
TXN0031372,2026-04-19 22:15:00,556.28,35.0,Person,Recharge,DEV02151,Mumbai,22,1299,6,185.48,1,0,0,9.8,0
TXN0031373,2026-04-19 22:20:00,4736.63,32.0,Person,BillPayment,DEV01332,Kolkata,22,2649,3,2409.28,0,0,0,8.2,0
TXN0031374,2026-04-19 22:25:00,810.1,23.0,Person,Recharge,DEV04428,Hyderabad,22,1620,4,1976.56,0,0,0,21.7,0
TXN0031375,2026-04-19 22:30:00,73.13,22.0,Utility,P2P,DEV02239,Kolkata,22,2511,5,409.89,0,0,1,6.9,0
TXN0031376,2026-04-19 22:35:00,497.59,65.0,Utility,BillPayment,DEV07937,Pune,22,2909,1,441.46,0,0,0,1.2,0
TXN0031377,2026-04-19 22:40:00,312.24,68.0,Person,Recharge,DEV04236,Kolkata,22,1427,3,266.72,0,0,2,4.1,0
TXN0031378,2026-04-19 22:45:00,739.53,62.0,Person,P2P,DEV06731,Kolkata,22,2990,6,1091.39,0,0,0,1.8,0
TXN0031379,2026-04-19 22:50:00,204.55,22.0,Utility,P2P,DEV09947,Pune,22,1694,5,730.07,0,0,0,2.4,1
TXN0031380,2026-04-19 22:55:00,1311.42,42.0,Person,P2M,DEV05687,Delhi,22,3385,5,411.58,1,0,0,26.6,0
TXN0031381,2026-04-19 23:00:00,632.18,18.0,OnlineShopping,BillPayment,DEV08793,Bengaluru,23,1154,5,381.61,0,1,0,11.3,0
TXN0031382,2026-04-19 23:05:00,528.23,57.0,Person,BillPayment,DEV01736,Delhi,23,1876,5,2048.74,1,0,0,15.9,0
TXN0031383,2026-04-19 23:10:00,987.18,22.0,Utility,P2P,DEV09704,Kolkata,23,2719,6,506.25,1,0,0,17.0,0
TXN0031384,2026-04-19 23:15:00,787.28,29.0,Person,P2P,DEV05756,Kolkata,23,343,6,1049.65,0,0,0,3.0,0
TXN0031385,2026-04-19 23:20:00,742.87,20.0,Merchant,P2M,DEV03939,Hyderabad,23,1881,5,636.19,0,0,1,15.8,0
TXN0031386,2026-04-19 23:25:00,679.29,32.0,Merchant,P2P,DEV09753,Chennai,23,791,6,764.15,0,0,0,23.0,0
TXN0031387,2026-04-19 23:30:00,832.91,65.0,Person,Recharge,DEV00565,Hyderabad,23,91,5,378.5,0,0,0,1.1,0
TXN0031388,2026-04-19 23:35:00,1198.0,58.0,Merchant,P2M,DEV00420,Delhi,23,1705,5,1197.18,0,0,1,16.3,0
TXN0031389,2026-04-19 23:40:00,1057.02,32.0,OnlineShopping,P2P,DEV07280,Bengaluru,23,810,3,396.54,0,0,0,19.4,0
TXN0031390,2026-04-19 23:45:00,2623.11,19.0,Merchant,P2M,DEV08268,Delhi,23,1626,2,1147.8,1,0,0,1.2,0
TXN0031391,2026-04-19 23:50:00,492.03,54.0,Merchant,P2P,DEV09577,Pune,23,2468,7,252.13,0,0,0,1.8,0
TXN0031392,2026-04-19 23:55:00,1078.54,19.0,Person,P2P,DEV09316,Ahmedabad,23,1785,4,244.33,0,0,0,0.8,0
TXN0031393,2026-04-20 00:00:00,9811.77,49.0,Person,P2P,DEV04995,Bengaluru,0,750,7,522.24,0,0,0,16.7,0
TXN0031394,2026-04-20 00:05:00,815.89,47.0,Person,BillPayment,DEV07732,Pune,0,689,9,512.63,1,0,1,23.1,0
TXN0031395,2026-04-20 00:10:00,848.15,45.0,Utility,P2M,DEV05089,Kolkata,0,2892,2,917.33,0,0,0,5.5,0
TXN0031396,2026-04-20 00:15:00,240.29,61.0,Person,P2P,DEV00206,Bengaluru,0,2695,7,405.48,0,0,0,0.9,0
TXN0031397,2026-04-20 00:20:00,416.56,61.0,Person,Recharge,DEV09977,Bengaluru,0,455,3,944.21,0,0,0,12.8,0
TXN0031398,2026-04-20 00:25:00,764.23,29.0,Utility,P2M,DEV04959,Pune,0,1197,4,292.35,0,0,0,13.8,0
TXN0031399,2026-04-20 00:30:00,1449.09,69.0,Merchant,P2P,DEV05970,Mumbai,0,547,7,518.27,0,0,2,39.1,0
TXN0031400,2026-04-20 00:35:00,1626.85,22.0,Merchant,P2M,DEV07987,Chennai,0,1078,4,1802.32,0,0,0,37.7,0
TXN0031401,2026-04-20 00:40:00,1177.93,55.0,OnlineShopping,P2P,DEV02666,Ahmedabad,0,961,5,818.27,0,0,0,18.3,0
TXN0031402,2026-04-20 00:45:00,1899.48,24.0,Merchant,Recharge,DEV00284,Kolkata,0,3327,1,474.83,0,0,0,13.7,0
TXN0031403,2026-04-20 00:50:00,312.9,52.0,Merchant,P2M,DEV04934,Bengaluru,0,1070,6,959.75,0,0,1,4.7,0
TXN0031404,2026-04-20 00:55:00,1385.97,44.0,Person,P2P,DEV04242,Mumbai,0,2881,5,1760.98,0,0,0,4.3,0
TXN0031405,2026-04-20 01:00:00,861.43,38.0,Person,P2M,DEV06634,Bengaluru,1,2368,7,314.27,0,0,0,2.8,0
TXN0031406,2026-04-20 01:05:00,963.08,18.0,Merchant,P2M,DEV03634,Hyderabad,1,1537,9,1156.57,0,0,0,7.1,0
TXN0031407,2026-04-20 01:10:00,591.65,36.0,Merchant,P2P,DEV09300,Chennai,1,1258,6,688.44,1,0,0,14.4,0
TXN0031408,2026-04-20 01:15:00,327.74,66.0,Merchant,P2P,DEV04888,Delhi,1,3341,5,774.06,0,0,0,1.1,0
TXN0031409,2026-04-20 01:20:00,252.16,38.0,Merchant,P2P,DEV08952,Chennai,1,805,4,1998.95,0,0,1,7.2,0
TXN0031410,2026-04-20 01:25:00,1171.35,30.0,Person,P2P,DEV08699,Ahmedabad,1,2871,1,532.64,0,0,1,3.2,0
TXN0031411,2026-04-20 01:30:00,1398.41,35.0,Person,Recharge,DEV09417,Mumbai,1,1634,2,933.18,0,0,0,3.4,0
TXN0031412,2026-04-20 01:35:00,746.7,65.0,Person,BillPayment,DEV07908,Delhi,1,3202,6,1466.64,0,0,4,4.0,0
TXN0031413,2026-04-20 01:40:00,837.5,65.0,Person,P2P,DEV00458,Ahmedabad,1,1625,4,685.77,0,0,0,1.4,0
TXN0031414,2026-04-20 01:45:00,413.65,37.0,OnlineShopping,P2P,DEV06360,Ahmedabad,1,1709,3,458.23,0,0,0,8.9,0
TXN0031415,2026-04-20 01:50:00,1405.71,61.0,Merchant,P2M,DEV08954,Mumbai,1,3409,3,420.61,0,0,0,0.5,0
TXN0031416,2026-04-20 01:55:00,903.13,28.0,Person,P2P,DEV01777,Ahmedabad,1,2744,3,689.5,0,0,1,2.0,0
TXN0031417,2026-04-20 02:00:00,589.71,20.0,Merchant,P2M,DEV08689,Delhi,2,1143,6,211.04,0,0,0,3.1,0
TXN0031418,2026-04-20 02:05:00,2020.94,26.0,Person,P2P,DEV04504,Chennai,2,2988,6,728.98,0,1,0,7.2,0
TXN0031419,2026-04-20 02:10:00,1620.12,54.0,Person,P2P,DEV07231,Chennai,2,1886,3,648.51,0,1,0,3.4,0
TXN0031420,2026-04-20 02:15:00,182.98,66.0,Person,P2P,DEV00502,Bengaluru,2,1275,5,522.48,0,0,0,3.5,0
TXN0031421,2026-04-20 02:20:00,892.82,67.0,Utility,P2P,DEV08921,Mumbai,2,3035,2,282.27,0,0,0,15.0,0
TXN0031422,2026-04-20 02:25:00,326.03,54.0,Person,P2M,DEV01086,Delhi,2,621,6,343.47,1,0,0,9.1,0
TXN0031423,2026-04-20 02:30:00,977.27,28.0,Merchant,P2M,DEV07747,Chennai,2,1447,6,452.79,0,0,1,18.3,0
TXN0031424,2026-04-20 02:35:00,36.36,54.0,Merchant,P2M,DEV01555,Kolkata,2,100,4,538.06,0,0,0,0.5,0
TXN0031425,2026-04-20 02:40:00,1035.23,30.0,Person,P2M,DEV05453,Ahmedabad,2,320,4,546.43,0,0,0,5.2,0
TXN0031426,2026-04-20 02:45:00,1732.33,28.0,Person,Recharge,DEV01056,Kolkata,2,1680,4,1433.94,1,0,0,11.9,0
TXN0031427,2026-04-20 02:50:00,760.86,25.0,Merchant,P2M,DEV08404,Mumbai,2,1077,4,387.51,0,0,1,6.7,0
TXN0031428,2026-04-20 02:55:00,265.21,50.0,OnlineShopping,P2M,DEV01313,Mumbai,2,55,6,1307.6,0,0,2,11.6,0
TXN0031429,2026-04-20 03:00:00,6012.56,44.0,Person,P2M,DEV07203,Bengaluru,3,203,4,322.59,0,0,1,4.8,0
TXN0031430,2026-04-20 03:05:00,2700.51,22.0,Person,BillPayment,DEV06332,Hyderabad,3,2691,6,1202.79,0,1,0,1.4,0
TXN0031431,2026-04-20 03:10:00,499.78,42.0,Merchant,P2M,DEV05253,Bengaluru,3,294,7,277.24,0,0,1,20.3,0
TXN0031432,2026-04-20 03:15:00,654.72,24.0,Utility,P2P,DEV01628,Mumbai,3,1932,5,577.8,0,0,0,2.7,0
TXN0031433,2026-04-20 03:20:00,117.24,37.0,OnlineShopping,P2M,DEV03195,Bengaluru,3,2097,1,440.19,0,0,1,16.6,0
TXN0031434,2026-04-20 03:25:00,1364.63,19.0,Person,BillPayment,DEV09526,Kolkata,3,612,5,674.61,0,0,0,24.0,0
TXN0031435,2026-04-20 03:30:00,216.16,20.0,Merchant,BillPayment,DEV07709,Chennai,3,303,6,186.53,0,0,0,19.5,0
TXN0031436,2026-04-20 03:35:00,1655.08,49.0,Person,Recharge,DEV09493,Chennai,3,2833,3,2464.08,0,1,1,7.4,0
TXN0031437,2026-04-20 03:40:00,2371.26,39.0,Person,P2M,DEV00712,Bengaluru,3,1733,7,545.26,0,0,0,0.7,0
TXN0031438,2026-04-20 03:45:00,792.33,64.0,OnlineShopping,P2M,DEV00466,Bengaluru,3,2880,3,1671.81,0,0,0,13.0,0
TXN0031439,2026-04-20 03:50:00,293.18,36.0,Person,P2M,DEV02749,Mumbai,3,3500,4,733.76,0,0,1,14.9,0
TXN0031440,2026-04-20 03:55:00,2963.88,56.0,Merchant,P2P,DEV08767,Kolkata,3,2593,5,1523.05,1,0,1,6.5,0
TXN0031441,2026-04-20 04:00:00,851.85,24.0,Merchant,P2P,DEV02168,Pune,4,236,3,418.83,0,0,0,12.5,0
TXN0031442,2026-04-20 04:05:00,933.05,23.0,Person,P2M,DEV03017,Delhi,4,673,7,1373.8,0,0,0,13.3,0
TXN0031443,2026-04-20 04:10:00,334.86,46.0,Person,P2M,DEV00283,Mumbai,4,1458,4,648.12,0,0,0,5.4,0
TXN0031444,2026-04-20 04:15:00,1031.01,21.0,Merchant,P2P,DEV09803,Pune,4,481,7,807.83,0,0,0,7.3,0
TXN0031445,2026-04-20 04:20:00,693.9,64.0,Person,Recharge,DEV04954,Kolkata,4,817,5,662.88,0,0,0,0.1,0
TXN0031446,2026-04-20 04:25:00,225.15,32.0,Merchant,BillPayment,DEV06065,Mumbai,4,924,4,321.24,0,0,0,4.8,0
TXN0031447,2026-04-20 04:30:00,3246.16,36.0,Person,Recharge,DEV04396,Delhi,4,1376,4,364.25,0,0,0,12.7,0
TXN0031448,2026-04-20 04:35:00,4936.25,41.0,Merchant,P2M,DEV05964,Mumbai,4,214,2,883.44,0,0,0,0.8,0
TXN0031449,2026-04-20 04:40:00,2352.98,61.0,Person,P2M,DEV07615,Hyderabad,4,2318,6,428.86,0,0,0,2.2,0
TXN0031450,2026-04-20 04:45:00,2026.51,28.0,Utility,P2P,DEV01654,Kolkata,4,910,6,456.67,1,0,2,0.3,0
TXN0031451,2026-04-20 04:50:00,4965.85,33.0,Merchant,P2P,DEV09825,Pune,4,3154,8,741.01,1,0,1,5.6,0
TXN0031452,2026-04-20 04:55:00,298.19,19.0,OnlineShopping,P2M,DEV08191,Mumbai,4,235,5,410.65,0,0,0,2.5,0
TXN0031453,2026-04-20 05:00:00,294.63,68.0,OnlineShopping,P2M,DEV07904,Pune,5,1056,6,661.47,0,0,0,8.6,0
TXN0031454,2026-04-20 05:05:00,561.63,57.0,Utility,P2M,DEV08175,Kolkata,5,3215,0,606.03,0,0,0,3.6,0
TXN0031455,2026-04-20 05:10:00,1144.92,37.0,Person,P2M,DEV01738,Delhi,5,2050,7,985.59,0,0,0,6.2,0
TXN0031456,2026-04-20 05:15:00,634.36,59.0,Merchant,P2P,DEV07505,Hyderabad,5,1143,4,663.9,0,0,2,1.7,0
TXN0031457,2026-04-20 05:20:00,306.51,43.0,Merchant,P2P,DEV01283,Pune,5,3344,7,1994.89,0,1,0,0.3,0
TXN0031458,2026-04-20 05:25:00,854.82,39.0,Merchant,P2P,DEV02970,Chennai,5,2915,2,1132.05,0,0,0,0.2,0
TXN0031459,2026-04-20 05:30:00,773.45,27.0,Merchant,P2M,DEV04902,Hyderabad,5,1358,7,466.11,0,0,1,2.6,0
TXN0031460,2026-04-20 05:35:00,1971.52,50.0,Utility,P2P,DEV08047,Hyderabad,5,2749,2,1342.13,0,0,0,4.4,0
TXN0031461,2026-04-20 05:40:00,888.71,28.0,Merchant,P2P,DEV00464,Ahmedabad,5,2083,6,952.23,0,0,0,5.2,0
TXN0031462,2026-04-20 05:45:00,126.55,21.0,Merchant,P2P,DEV05696,Hyderabad,5,1933,1,1316.84,1,1,0,4.8,0
TXN0031463,2026-04-20 05:50:00,1249.76,49.0,OnlineShopping,P2P,DEV01922,Hyderabad,5,3337,5,808.91,0,0,0,2.7,0
TXN0031464,2026-04-20 05:55:00,4134.09,32.0,Person,P2P,DEV07155,Bengaluru,5,766,9,1470.32,0,0,2,1.5,0
TXN0031465,2026-04-20 06:00:00,874.95,49.0,OnlineShopping,Recharge,DEV06310,Ahmedabad,6,1405,6,2951.58,0,0,0,7.7,0
TXN0031466,2026-04-20 06:05:00,2280.6,30.0,OnlineShopping,P2P,DEV09164,Chennai,6,599,9,654.57,0,0,0,1.2,0
TXN0031467,2026-04-20 06:10:00,512.92,36.0,Utility,P2P,DEV08296,Kolkata,6,2254,6,529.67,0,0,1,5.1,0
TXN0031468,2026-04-20 06:15:00,1496.65,20.0,Person,P2M,DEV08956,Hyderabad,6,1274,3,711.47,0,0,0,2.4,0
TXN0031469,2026-04-20 06:20:00,403.69,44.0,Person,P2P,DEV06406,Pune,6,819,3,1103.96,0,0,0,2.3,0
TXN0031470,2026-04-20 06:25:00,664.3,57.0,Person,P2P,DEV02579,Delhi,6,431,7,1080.56,0,0,0,15.0,0
TXN0031471,2026-04-20 06:30:00,669.55,26.0,Merchant,Recharge,DEV07843,Pune,6,2660,6,706.91,0,0,1,6.3,0
TXN0031472,2026-04-20 06:35:00,1369.12,44.0,Merchant,P2M,DEV01419,Ahmedabad,6,3320,5,918.67,0,0,0,0.5,0
TXN0031473,2026-04-20 06:40:00,372.81,27.0,Person,P2P,DEV01948,Delhi,6,2655,9,307.66,0,0,0,11.9,0
TXN0031474,2026-04-20 06:45:00,196.44,40.0,Merchant,BillPayment,DEV02734,Chennai,6,2982,7,447.55,0,0,0,0.3,0
TXN0031475,2026-04-20 06:50:00,1360.15,56.0,Utility,P2M,DEV06067,Bengaluru,6,1148,3,337.55,0,0,0,4.9,0
TXN0031476,2026-04-20 06:55:00,1309.97,21.0,Merchant,P2M,DEV05356,Mumbai,6,11,7,1326.8,0,0,0,8.6,0
TXN0031477,2026-04-20 07:00:00,951.2,20.0,Merchant,BillPayment,DEV06805,Chennai,7,3215,4,316.75,0,0,1,6.6,0
TXN0031478,2026-04-20 07:05:00,2160.56,49.0,Person,P2M,DEV01360,Chennai,7,1248,3,722.16,0,0,0,3.8,0
TXN0031479,2026-04-20 07:10:00,694.09,23.0,Person,P2M,DEV03432,Bengaluru,7,836,6,1457.29,0,0,0,0.7,0
TXN0031480,2026-04-20 07:15:00,1126.18,45.0,Merchant,P2M,DEV01289,Ahmedabad,7,364,5,133.53,0,0,0,23.8,0
TXN0031481,2026-04-20 07:20:00,599.03,46.0,Person,P2M,DEV00410,Chennai,7,1166,4,973.22,0,0,0,9.7,0
TXN0031482,2026-04-20 07:25:00,656.3,48.0,Person,P2M,DEV04909,Hyderabad,7,1088,2,489.08,0,0,0,9.2,1
TXN0031483,2026-04-20 07:30:00,1194.46,51.0,Utility,P2P,DEV09824,Chennai,7,771,4,605.36,0,0,1,1.2,0
TXN0031484,2026-04-20 07:35:00,8199.64,38.0,Merchant,P2M,DEV09036,Mumbai,7,1540,7,2239.27,0,0,0,8.8,0
TXN0031485,2026-04-20 07:40:00,1785.64,24.0,Person,P2M,DEV02008,Bengaluru,7,40,9,511.95,0,0,0,4.1,0
TXN0031486,2026-04-20 07:45:00,1471.22,36.0,Person,P2M,DEV00617,Bengaluru,7,2336,2,1146.44,0,0,0,11.3,0
TXN0031487,2026-04-20 07:50:00,1842.13,38.0,Merchant,BillPayment,DEV05988,Kolkata,7,935,6,2181.75,0,0,0,12.1,0
TXN0031488,2026-04-20 07:55:00,81.24,21.0,Person,P2M,DEV04901,Mumbai,7,913,7,1248.33,0,0,0,2.1,0
TXN0031489,2026-04-20 08:00:00,1169.6,62.0,Person,P2M,DEV06381,Hyderabad,8,404,5,979.68,0,0,0,4.5,0
TXN0031490,2026-04-20 08:05:00,2112.67,57.0,Person,P2P,DEV07432,Chennai,8,35,7,741.98,0,0,0,29.1,0
TXN0031491,2026-04-20 08:10:00,924.88,56.0,Merchant,BillPayment,DEV02988,Ahmedabad,8,1672,11,124.31,0,0,0,10.1,0
TXN0031492,2026-04-20 08:15:00,814.08,42.0,Person,BillPayment,DEV07270,Delhi,8,1808,6,322.32,0,0,1,2.5,0
TXN0031493,2026-04-20 08:20:00,332.05,62.0,OnlineShopping,BillPayment,DEV05725,Delhi,8,1802,4,325.34,1,0,1,1.2,0
TXN0031494,2026-04-20 08:25:00,551.05,29.0,Merchant,P2P,DEV01579,Pune,8,3202,2,705.54,0,0,0,0.7,0
